entry,at,order
"""SeñorMula @ JRNOhdXQZ-"" calls 3",2020-08-19T02:09:14.186Z,159780295418645
"""Henny @ 4GTmzMPiEd"" posts a big blind of 3",2020-08-19T02:09:10.717Z,159780295071865
"""Aiden @ 9E_m9T7j79"" posts a small blind of 1",2020-08-19T02:09:10.717Z,159780295071864
"Your hand is 5♥, 8♦",2020-08-19T02:09:10.717Z,159780295071862
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (438) | #2 ""SeñorMula @ JRNOhdXQZ-"" (355) | #3 ""Benny @ c_G9E_AE5d"" (323) | #4 ""Hillel @ OtLUN8SalH"" (252) | #5 ""Bob @ JBUISqLxPm"" (270) | #6 ""Uncle Tai @ o1TuvDhUXn"" (235) | #7 ""Katelyn @ n8SGnipovE"" (263) | #8 ""DDD @ -3THqVx4eY"" (276) | #9 ""Khinito @ AftJNm6axT"" (276) | #10 ""Aiden @ 9E_m9T7j79"" (312)",2020-08-19T02:09:10.717Z,159780295071843
"-- starting hand #8  (Texas Hold'em) (dealer: ""Khinito @ AftJNm6axT"") --",2020-08-19T02:09:10.717Z,159780295071838
"""Khinito @ AftJNm6axT"" shows a 10♣, 9♠.",2020-08-19T02:09:08.857Z,159780294885709
"""SeñorMula @ JRNOhdXQZ-"" shows a 9♥, J♠.",2020-08-19T02:09:07.841Z,159780294784554
"""Benny @ c_G9E_AE5d"" shows a Q♥, 2♣.",2020-08-19T02:09:04.934Z,159780294493422
"""Aiden @ 9E_m9T7j79"" shows a 6♠, 4♥.",2020-08-19T02:09:00.900Z,159780294090042
"-- ending hand #7 --",2020-08-19T02:09:00.195Z,159780294019632
"""Aiden @ 9E_m9T7j79"" collected 21 from pot",2020-08-19T02:09:00.195Z,159780294019631
"Uncalled bet of 5 returned to ""Aiden @ 9E_m9T7j79""",2020-08-19T02:09:00.195Z,159780294019624
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:08:59.187Z,159780293918722
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:08:58.166Z,159780293816654
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:08:57.125Z,159780293712619
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:08:55.976Z,159780293597950
"""Benny @ c_G9E_AE5d"" folds",2020-08-19T02:08:51.651Z,159780293165152
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:08:50.281Z,159780293028321
"""Aiden @ 9E_m9T7j79"" bets 5",2020-08-19T02:08:49.004Z,159780292900556
"""Khinito @ AftJNm6axT"" checks",2020-08-19T02:08:37.293Z,159780291729423
"turn: A♦, 4♣, K♥ [4♠]",2020-08-19T02:08:32.628Z,159780291263101
"""DDD @ -3THqVx4eY"" checks",2020-08-19T02:08:31.721Z,159780291172148
"""Katelyn @ n8SGnipovE"" checks",2020-08-19T02:08:30.734Z,159780291073481
"""Uncle Tai @ o1TuvDhUXn"" checks",2020-08-19T02:08:29.560Z,159780290956233
"""Benny @ c_G9E_AE5d"" checks",2020-08-19T02:08:28.527Z,159780290852819
"""SeñorMula @ JRNOhdXQZ-"" checks",2020-08-19T02:08:27.588Z,159780290758828
"""Aiden @ 9E_m9T7j79"" checks",2020-08-19T02:08:26.654Z,159780290665628
"""Khinito @ AftJNm6axT"" checks",2020-08-19T02:08:25.257Z,159780290527224
"flop:  [A♦, 4♣, K♥]",2020-08-19T02:08:21.955Z,159780290195739
"""Aiden @ 9E_m9T7j79"" checks",2020-08-19T02:08:21.037Z,159780290104857
"""Khinito @ AftJNm6axT"" calls 3",2020-08-19T02:08:19.327Z,159780289932701
"""DDD @ -3THqVx4eY"" calls 3",2020-08-19T02:08:18.408Z,159780289840847
"""Katelyn @ n8SGnipovE"" calls 3",2020-08-19T02:08:17.450Z,159780289745109
"""Uncle Tai @ o1TuvDhUXn"" calls 3",2020-08-19T02:08:16.291Z,159780289629431
"""Bob @ JBUISqLxPm"" folds",2020-08-19T02:08:12.758Z,159780289275837
"""Hillel @ OtLUN8SalH"" folds",2020-08-19T02:08:10.691Z,159780289069136
"""Benny @ c_G9E_AE5d"" calls 3",2020-08-19T02:08:09.765Z,159780288976537
"""SeñorMula @ JRNOhdXQZ-"" calls 3",2020-08-19T02:08:07.276Z,159780288727643
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:08:06.222Z,159780288622222
"""Aiden @ 9E_m9T7j79"" posts a big blind of 3",2020-08-19T02:07:55.727Z,159780287572858
"""Khinito @ AftJNm6axT"" posts a small blind of 1",2020-08-19T02:07:55.727Z,159780287572857
"Your hand is 6♠, 4♥",2020-08-19T02:07:55.727Z,159780287572855
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (438) | #2 ""SeñorMula @ JRNOhdXQZ-"" (358) | #3 ""Benny @ c_G9E_AE5d"" (326) | #4 ""Hillel @ OtLUN8SalH"" (252) | #5 ""Bob @ JBUISqLxPm"" (270) | #6 ""Uncle Tai @ o1TuvDhUXn"" (238) | #7 ""Katelyn @ n8SGnipovE"" (266) | #8 ""DDD @ -3THqVx4eY"" (279) | #9 ""Khinito @ AftJNm6axT"" (279) | #10 ""Aiden @ 9E_m9T7j79"" (294)",2020-08-19T02:07:55.727Z,159780287572832
"-- starting hand #7  (Texas Hold'em) (dealer: ""DDD @ -3THqVx4eY"") --",2020-08-19T02:07:55.727Z,159780287572826
"""Benny @ c_G9E_AE5d"" shows a J♥, 5♦.",2020-08-19T02:07:49.948Z,159780286994847
"""Henny @ 4GTmzMPiEd"" shows a 8♣, K♥.",2020-08-19T02:07:49.572Z,159780286957369
"""SeñorMula @ JRNOhdXQZ-"" shows a 10♣, 8♥.",2020-08-19T02:07:47.824Z,159780286782517
"-- ending hand #6 --",2020-08-19T02:07:46.193Z,159780286619454
"""SeñorMula @ JRNOhdXQZ-"" collected 73 from pot",2020-08-19T02:07:46.193Z,159780286619452
"Uncalled bet of 285 returned to ""SeñorMula @ JRNOhdXQZ-""",2020-08-19T02:07:46.193Z,159780286619448
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:07:45.186Z,159780286518645
"""Bob @ JBUISqLxPm"" folds",2020-08-19T02:07:43.050Z,159780286305016
"""Hillel @ OtLUN8SalH"" folds",2020-08-19T02:07:41.818Z,159780286181808
"""SeñorMula @ JRNOhdXQZ-"" raises to 297 and go all in",2020-08-19T02:07:40.028Z,159780286002869
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:07:36.311Z,159780285631120
"""Khinito @ AftJNm6axT"" bets 12",2020-08-19T02:07:32.995Z,159780285300304
"flop:  [10♥, 8♦, 9♥]",2020-08-19T02:07:19.277Z,159780283927999
"""Benny @ c_G9E_AE5d"" folds",2020-08-19T02:07:18.258Z,159780283825984
"""SeñorMula @ JRNOhdXQZ-"" calls 9",2020-08-19T02:07:17.314Z,159780283731420
"""Henny @ 4GTmzMPiEd"" calls 9",2020-08-19T02:07:15.988Z,159780283598824
"""Khinito @ AftJNm6axT"" calls 9",2020-08-19T02:07:11.311Z,159780283131142
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:07:05.833Z,159780282583482
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:07:04.728Z,159780282472795
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:07:03.515Z,159780282351830
"""Bob @ JBUISqLxPm"" calls 9",2020-08-19T02:07:02.450Z,159780282245156
"""Hillel @ OtLUN8SalH"" raises to 9",2020-08-19T02:06:57.829Z,159780281782944
"""Benny @ c_G9E_AE5d"" calls 3",2020-08-19T02:06:51.010Z,159780281101143
"""SeñorMula @ JRNOhdXQZ-"" calls 3",2020-08-19T02:06:48.536Z,159780280853645
"""Henny @ 4GTmzMPiEd"" calls 3",2020-08-19T02:06:47.473Z,159780280747400
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:06:38.799Z,159780279879956
"""Khinito @ AftJNm6axT"" posts a big blind of 3",2020-08-19T02:06:36.338Z,159780279633966
"""DDD @ -3THqVx4eY"" posts a small blind of 1",2020-08-19T02:06:36.338Z,159780279633964
"Your hand is 4♦, J♣",2020-08-19T02:06:36.338Z,159780279633963
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (447) | #2 ""SeñorMula @ JRNOhdXQZ-"" (306) | #3 ""Benny @ c_G9E_AE5d"" (329) | #4 ""Hillel @ OtLUN8SalH"" (261) | #5 ""Bob @ JBUISqLxPm"" (279) | #6 ""Uncle Tai @ o1TuvDhUXn"" (238) | #7 ""Katelyn @ n8SGnipovE"" (266) | #8 ""DDD @ -3THqVx4eY"" (280) | #9 ""Khinito @ AftJNm6axT"" (300) | #10 ""Aiden @ 9E_m9T7j79"" (294)",2020-08-19T02:06:36.338Z,159780279633939
"-- starting hand #6  (Texas Hold'em) (dealer: ""Katelyn @ n8SGnipovE"") --",2020-08-19T02:06:36.338Z,159780279633935
"-- ending hand #5 --",2020-08-19T02:06:29.819Z,159780278982042
"""Uncle Tai @ o1TuvDhUXn"" collected 97 from pot",2020-08-19T02:06:29.819Z,159780278982040
"Uncalled bet of 49 returned to ""Uncle Tai @ o1TuvDhUXn""",2020-08-19T02:06:29.819Z,159780278982036
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:06:28.805Z,159780278880566
"""Uncle Tai @ o1TuvDhUXn"" raises to 73",2020-08-19T02:06:23.258Z,159780278325814
"""Bob @ JBUISqLxPm"" folds",2020-08-19T02:06:17.930Z,159780277793108
"""SeñorMula @ JRNOhdXQZ-"" bets 24",2020-08-19T02:06:15.897Z,159780277589843
"flop:  [A♦, K♠, 8♥]",2020-08-19T02:06:08.130Z,159780276813139
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:06:07.110Z,159780276711141
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:06:06.046Z,159780276604670
"""Uncle Tai @ o1TuvDhUXn"" calls 15",2020-08-19T02:06:03.948Z,159780276394820
"""Bob @ JBUISqLxPm"" calls 15",2020-08-19T02:06:02.973Z,159780276297312
"""Hillel @ OtLUN8SalH"" folds",2020-08-19T02:05:59.816Z,159780275981727
"""Benny @ c_G9E_AE5d"" folds",2020-08-19T02:05:49.821Z,159780274982143
"""SeñorMula @ JRNOhdXQZ-"" raises to 15",2020-08-19T02:05:48.867Z,159780274886807
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:05:44.340Z,159780274434111
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:05:39.864Z,159780273986453
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:05:37.658Z,159780273765799
"""DDD @ -3THqVx4eY"" posts a big blind of 3",2020-08-19T02:05:35.397Z,159780273539894
"""Katelyn @ n8SGnipovE"" posts a small blind of 1",2020-08-19T02:05:35.397Z,159780273539893
"Your hand is 6♠, J♦",2020-08-19T02:05:35.397Z,159780273539891
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (447) | #2 ""SeñorMula @ JRNOhdXQZ-"" (345) | #3 ""Benny @ c_G9E_AE5d"" (329) | #4 ""Hillel @ OtLUN8SalH"" (261) | #5 ""Bob @ JBUISqLxPm"" (294) | #6 ""Uncle Tai @ o1TuvDhUXn"" (180) | #7 ""Katelyn @ n8SGnipovE"" (267) | #8 ""DDD @ -3THqVx4eY"" (283) | #9 ""Khinito @ AftJNm6axT"" (300) | #10 ""Aiden @ 9E_m9T7j79"" (294)",2020-08-19T02:05:35.397Z,159780273539752
"-- starting hand #5  (Texas Hold'em) (dealer: ""Uncle Tai @ o1TuvDhUXn"") --",2020-08-19T02:05:35.397Z,159780273539747
"-- ending hand #4 --",2020-08-19T02:05:28.831Z,159780272883506
"""Henny @ 4GTmzMPiEd"" collected 270 from pot with Two Pair, K's & 6's (hand: K♦, 6♥)",2020-08-19T02:05:28.831Z,159780272883501
"""Uncle Tai @ o1TuvDhUXn"" calls 93",2020-08-19T02:05:27.919Z,159780272792041
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:05:16.700Z,159780271670058
"""Henny @ 4GTmzMPiEd"" raises to 93",2020-08-19T02:05:15.187Z,159780271518735
"""Uncle Tai @ o1TuvDhUXn"" bets 3",2020-08-19T02:05:12.252Z,159780271225321
"river: A♦, 8♥, 2♠, 6♣ [K♣]",2020-08-19T02:05:09.610Z,159780270961840
"""SeñorMula @ JRNOhdXQZ-"" calls 3",2020-08-19T02:05:08.704Z,159780270870611
"""Henny @ 4GTmzMPiEd"" calls 3",2020-08-19T02:04:58.349Z,159780269835042
"""Uncle Tai @ o1TuvDhUXn"" bets 3",2020-08-19T02:04:57.085Z,159780269708633
"turn: A♦, 8♥, 2♠ [6♣]",2020-08-19T02:04:53.621Z,159780269362306
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:04:52.610Z,159780269261104
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:04:46.777Z,159780268677753
"""Uncle Tai @ o1TuvDhUXn"" calls 12",2020-08-19T02:04:45.747Z,159780268574822
"""Hillel @ OtLUN8SalH"" folds",2020-08-19T02:04:43.013Z,159780268301338
"""SeñorMula @ JRNOhdXQZ-"" calls 12",2020-08-19T02:04:42.061Z,159780268206109
"""Henny @ 4GTmzMPiEd"" bets 12",2020-08-19T02:04:38.568Z,159780267856838
"""DDD @ -3THqVx4eY"" checks",2020-08-19T02:04:26.213Z,159780266621323
"""Katelyn @ n8SGnipovE"" checks",2020-08-19T02:04:22.601Z,159780266260223
"""Uncle Tai @ o1TuvDhUXn"" checks",2020-08-19T02:04:19.899Z,159780265989897
"flop:  [A♦, 8♥, 2♠]",2020-08-19T02:04:17.013Z,159780265701642
"""Uncle Tai @ o1TuvDhUXn"" calls 6",2020-08-19T02:04:16.106Z,159780265610657
"""Hillel @ OtLUN8SalH"" calls 6",2020-08-19T02:04:13.418Z,159780265341859
"""Benny @ c_G9E_AE5d"" folds",2020-08-19T02:04:11.799Z,159780265180088
"""SeñorMula @ JRNOhdXQZ-"" calls 6",2020-08-19T02:04:10.862Z,159780265086300
"""Henny @ 4GTmzMPiEd"" calls 6",2020-08-19T02:04:03.988Z,159780264398950
"""DDD @ -3THqVx4eY"" calls 6",2020-08-19T02:04:00.728Z,159780264072993
"""Katelyn @ n8SGnipovE"" raises to 6",2020-08-19T02:03:57.742Z,159780263774230
"""Uncle Tai @ o1TuvDhUXn"" calls 3",2020-08-19T02:03:54.613Z,159780263463939
"""Bob @ JBUISqLxPm"" folds",2020-08-19T02:03:53.561Z,159780263356261
"""Hillel @ OtLUN8SalH"" calls 3",2020-08-19T02:03:52.617Z,159780263261726
"""Benny @ c_G9E_AE5d"" calls 3",2020-08-19T02:03:42.488Z,159780262248914
"""SeñorMula @ JRNOhdXQZ-"" calls 3",2020-08-19T02:03:39.670Z,159780261967003
"""Henny @ 4GTmzMPiEd"" calls 3",2020-08-19T02:03:38.723Z,159780261872354
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:03:31.475Z,159780261147530
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:03:30.420Z,159780261042028
"""DDD @ -3THqVx4eY"" calls 3",2020-08-19T02:03:27.010Z,159780260701019
"""Katelyn @ n8SGnipovE"" posts a big blind of 3",2020-08-19T02:03:12.366Z,159780259236803
"""Uncle Tai @ o1TuvDhUXn"" posts a small blind of 1",2020-08-19T02:03:12.366Z,159780259236802
"Your hand is 3♦, 10♠",2020-08-19T02:03:12.366Z,159780259236800
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (291) | #2 ""SeñorMula @ JRNOhdXQZ-"" (366) | #3 ""Benny @ c_G9E_AE5d"" (332) | #4 ""Hillel @ OtLUN8SalH"" (267) | #5 ""Bob @ JBUISqLxPm"" (294) | #6 ""Uncle Tai @ o1TuvDhUXn"" (294) | #7 ""Katelyn @ n8SGnipovE"" (273) | #8 ""DDD @ -3THqVx4eY"" (289) | #9 ""Khinito @ AftJNm6axT"" (300) | #10 ""Aiden @ 9E_m9T7j79"" (294)",2020-08-19T02:03:12.366Z,159780259236774
"-- starting hand #4  (Texas Hold'em) (dealer: ""Bob @ JBUISqLxPm"") --",2020-08-19T02:03:12.366Z,159780259236769
"-- ending hand #3 --",2020-08-19T02:03:05.822Z,159780258582844
"""Benny @ c_G9E_AE5d"" collected 54 from pot with Flush, As High (hand: 10♠, A♠)",2020-08-19T02:03:05.822Z,159780258582837
"""DDD @ -3THqVx4eY"" calls 18",2020-08-19T02:03:04.913Z,159780258491444
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:03:03.306Z,159780258330611
"""Bob @ JBUISqLxPm"" folds",2020-08-19T02:03:02.203Z,159780258220350
"""Hillel @ OtLUN8SalH"" folds",2020-08-19T02:02:56.124Z,159780257612497
"""Benny @ c_G9E_AE5d"" raises to 18",2020-08-19T02:02:49.387Z,159780256938719
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:02:46.626Z,159780256662761
"""DDD @ -3THqVx4eY"" bets 9",2020-08-19T02:02:43.364Z,159780256336424
"""Uncle Tai @ o1TuvDhUXn"" checks",2020-08-19T02:02:39.765Z,159780255976542
"""Bob @ JBUISqLxPm"" checks",2020-08-19T02:02:38.611Z,159780255861164
"river: 5♥, K♦, 6♠, Q♠ [7♠]",2020-08-19T02:02:33.795Z,159780255380524
"""Hillel @ OtLUN8SalH"" checks",2020-08-19T02:02:32.886Z,159780255288694
"""Benny @ c_G9E_AE5d"" checks",2020-08-19T02:02:31.935Z,159780255193521
"""Henny @ 4GTmzMPiEd"" checks",2020-08-19T02:02:30.302Z,159780255030218
"""DDD @ -3THqVx4eY"" checks",2020-08-19T02:02:27.570Z,159780254757159
"""Uncle Tai @ o1TuvDhUXn"" checks",2020-08-19T02:02:26.626Z,159780254662624
"""Bob @ JBUISqLxPm"" checks",2020-08-19T02:02:24.223Z,159780254422329
"turn: 5♥, K♦, 6♠ [Q♠]",2020-08-19T02:02:20.357Z,159780254035969
"""Hillel @ OtLUN8SalH"" checks",2020-08-19T02:02:19.446Z,159780253944658
"""Benny @ c_G9E_AE5d"" checks",2020-08-19T02:02:16.045Z,159780253604608
"""Henny @ 4GTmzMPiEd"" checks",2020-08-19T02:02:14.746Z,159780253474684
"""DDD @ -3THqVx4eY"" checks",2020-08-19T02:02:06.215Z,159780252621687
"""Uncle Tai @ o1TuvDhUXn"" checks",2020-08-19T02:02:04.808Z,159780252480806
"""Bob @ JBUISqLxPm"" checks",2020-08-19T02:02:02.558Z,159780252255949
"flop:  [5♥, K♦, 6♠]",2020-08-19T02:01:59.167Z,159780251916977
"""Uncle Tai @ o1TuvDhUXn"" checks",2020-08-19T02:01:58.260Z,159780251826150
"""Bob @ JBUISqLxPm"" calls 3",2020-08-19T02:01:56.560Z,159780251656293
"""Hillel @ OtLUN8SalH"" calls 3",2020-08-19T02:01:55.461Z,159780251546121
"""Benny @ c_G9E_AE5d"" calls 3",2020-08-19T02:01:54.526Z,159780251452620
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:01:53.493Z,159780251349421
"""Henny @ 4GTmzMPiEd"" calls 3",2020-08-19T02:01:52.562Z,159780251256333
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:01:45.440Z,159780250544026
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:01:44.395Z,159780250439538
"""DDD @ -3THqVx4eY"" calls 3",2020-08-19T02:01:43.466Z,159780250346744
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:01:42.092Z,159780250209214
"""Uncle Tai @ o1TuvDhUXn"" posts a big blind of 3",2020-08-19T02:01:34.868Z,159780249487268
"""Bob @ JBUISqLxPm"" posts a small blind of 1",2020-08-19T02:01:34.868Z,159780249487267
"Your hand is 2♥, 9♥",2020-08-19T02:01:34.868Z,159780249487265
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (294) | #2 ""SeñorMula @ JRNOhdXQZ-"" (366) | #3 ""Benny @ c_G9E_AE5d"" (299) | #4 ""Hillel @ OtLUN8SalH"" (270) | #5 ""Bob @ JBUISqLxPm"" (297) | #6 ""Uncle Tai @ o1TuvDhUXn"" (297) | #7 ""Katelyn @ n8SGnipovE"" (273) | #8 ""DDD @ -3THqVx4eY"" (310) | #9 ""Khinito @ AftJNm6axT"" (300) | #10 ""Aiden @ 9E_m9T7j79"" (294)",2020-08-19T02:01:34.868Z,159780249487238
"-- starting hand #3  (Texas Hold'em) (dealer: ""Hillel @ OtLUN8SalH"") --",2020-08-19T02:01:34.868Z,159780249487232
"""SeñorMula @ JRNOhdXQZ-"" shows a 10♠, K♦.",2020-08-19T02:01:27.971Z,159780248797315
"-- ending hand #2 --",2020-08-19T02:01:27.364Z,159780248736453
"""SeñorMula @ JRNOhdXQZ-"" collected 90 from pot",2020-08-19T02:01:27.364Z,159780248736452
"Uncalled bet of 39 returned to ""SeñorMula @ JRNOhdXQZ-""",2020-08-19T02:01:27.364Z,159780248736445
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:01:26.353Z,159780248635353
"""Hillel @ OtLUN8SalH"" folds",2020-08-19T02:01:24.423Z,159780248442336
"""SeñorMula @ JRNOhdXQZ-"" bets 39",2020-08-19T02:01:22.979Z,159780248298174
"""DDD @ -3THqVx4eY"" checks",2020-08-19T02:01:18.517Z,159780247851706
"""Hillel @ OtLUN8SalH"" checks",2020-08-19T02:01:16.318Z,159780247632117
"flop:  [J♥, 10♥, 6♠]",2020-08-19T02:01:12.021Z,159780247202416
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:01:11.001Z,159780247102162
"""DDD @ -3THqVx4eY"" calls 24",2020-08-19T02:01:07.398Z,159780246739820
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:01:05.742Z,159780246574260
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:01:04.603Z,159780246460395
"""Bob @ JBUISqLxPm"" folds",2020-08-19T02:01:01.057Z,159780246105847
"""Hillel @ OtLUN8SalH"" calls 24",2020-08-19T02:01:00.098Z,159780246009844
"""Benny @ c_G9E_AE5d"" folds",2020-08-19T02:00:55.110Z,159780245511027
"""SeñorMula @ JRNOhdXQZ-"" raises to 24",2020-08-19T02:00:54.174Z,159780245417520
"""Henny @ 4GTmzMPiEd"" calls 6",2020-08-19T02:00:47.391Z,159780244739133
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:00:43.125Z,159780244312570
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:00:42.077Z,159780244207716
"""DDD @ -3THqVx4eY"" calls 6",2020-08-19T02:00:41.154Z,159780244116647
"""Katelyn @ n8SGnipovE"" raises to 6",2020-08-19T02:00:34.634Z,159780243463878
"""Uncle Tai @ o1TuvDhUXn"" calls 3",2020-08-19T02:00:29.527Z,159780242952786
"""Bob @ JBUISqLxPm"" posts a big blind of 3",2020-08-19T02:00:27.622Z,159780242762378
"""Hillel @ OtLUN8SalH"" posts a small blind of 1",2020-08-19T02:00:27.622Z,159780242762377
"Your hand is J♣, 2♦",2020-08-19T02:00:27.622Z,159780242762375
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (300) | #2 ""SeñorMula @ JRNOhdXQZ-"" (300) | #3 ""Benny @ c_G9E_AE5d"" (299) | #4 ""Hillel @ OtLUN8SalH"" (294) | #5 ""Bob @ JBUISqLxPm"" (300) | #6 ""Uncle Tai @ o1TuvDhUXn"" (300) | #7 ""Katelyn @ n8SGnipovE"" (279) | #8 ""DDD @ -3THqVx4eY"" (334) | #9 ""Khinito @ AftJNm6axT"" (300) | #10 ""Aiden @ 9E_m9T7j79"" (294)",2020-08-19T02:00:27.622Z,159780242762354
"-- starting hand #2  (Texas Hold'em) (dealer: ""Benny @ c_G9E_AE5d"") --",2020-08-19T02:00:27.622Z,159780242762348
"-- ending hand #1 --",2020-08-19T02:00:24.091Z,159780242409258
"""DDD @ -3THqVx4eY"" collected 55 from pot",2020-08-19T02:00:24.091Z,159780242409257
"Uncalled bet of 41 returned to ""DDD @ -3THqVx4eY""",2020-08-19T02:00:24.091Z,159780242409252
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:00:23.079Z,159780242308081
"""DDD @ -3THqVx4eY"" raises to 44",2020-08-19T02:00:21.149Z,159780242115119
"""Katelyn @ n8SGnipovE"" bets 3",2020-08-19T02:00:18.285Z,159780241828621
"turn: A♦, 2♥, 8♠ [6♦]",2020-08-19T02:00:10.943Z,159780241094572
"""Katelyn @ n8SGnipovE"" calls 12",2020-08-19T02:00:10.036Z,159780241003715
"""Hillel @ OtLUN8SalH"" folds",2020-08-19T02:00:08.576Z,159780240858138
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:00:02.027Z,159780240203051
"""DDD @ -3THqVx4eY"" raises to 12",2020-08-19T01:59:56.972Z,159780239697254
"""Katelyn @ n8SGnipovE"" bets 6",2020-08-19T01:59:53.784Z,159780239378454
"""Hillel @ OtLUN8SalH"" checks",2020-08-19T01:59:41.655Z,159780238165572
"flop:  [A♦, 2♥, 8♠]",2020-08-19T01:59:34.921Z,159780237492365
"""Katelyn @ n8SGnipovE"" calls 6",2020-08-19T01:59:34.013Z,159780237401347
"""Hillel @ OtLUN8SalH"" calls 6",2020-08-19T01:59:25.614Z,159780236561566
"""Benny @ c_G9E_AE5d"" folds",2020-08-19T01:59:16.925Z,159780235692535
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T01:59:15.887Z,159780235588752
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T01:59:14.842Z,159780235484221
"""Aiden @ 9E_m9T7j79"" calls 6",2020-08-19T01:59:12.257Z,159780235225756
"""Khinito @ AftJNm6axT"" folds",2020-08-19T01:57:37.025Z,159780225702721
"""DDD @ -3THqVx4eY"" raises to 6",2020-08-19T01:57:33.696Z,159780225369660
"""Katelyn @ n8SGnipovE"" calls 3",2020-08-19T01:57:30.044Z,159780225004524
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T01:57:22.638Z,159780224263949
"""Bob @ JBUISqLxPm"" folds",2020-08-19T01:57:19.815Z,159780223981545
"""Hillel @ OtLUN8SalH"" posts a big blind of 3",2020-08-19T01:57:16.488Z,159780223649083
"""Benny @ c_G9E_AE5d"" posts a small blind of 1",2020-08-19T01:57:16.488Z,159780223649082
"Your hand is 8♣, K♣",2020-08-19T01:57:16.488Z,159780223649080
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (300) | #2 ""SeñorMula @ JRNOhdXQZ-"" (300) | #3 ""Benny @ c_G9E_AE5d"" (300) | #4 ""Hillel @ OtLUN8SalH"" (300) | #5 ""Bob @ JBUISqLxPm"" (300) | #6 ""Uncle Tai @ o1TuvDhUXn"" (300) | #7 ""Katelyn @ n8SGnipovE"" (300) | #8 ""DDD @ -3THqVx4eY"" (300) | #9 ""Khinito @ AftJNm6axT"" (300) | #10 ""Aiden @ 9E_m9T7j79"" (300)",2020-08-19T01:57:16.488Z,159780223649051
"-- starting hand #1  (Texas Hold'em) (dealer: ""SeñorMula @ JRNOhdXQZ-"") --",2020-08-19T01:57:16.488Z,159780223649041
"The admin approved the player ""DDD @ -3THqVx4eY"" participation with a stack of 300.",2020-08-19T01:56:54.130Z,159780221414026
"The player ""DDD @ -3THqVx4eY"" requested a seat.",2020-08-19T01:55:58.693Z,159780215869375
"The player ""TheDesent @ -3THqVx4eY"" quits the game with a stack of 300.",2020-08-19T01:55:46.574Z,159780214657545
"The admin ""Henny @ 4GTmzMPiEd"" enqueued the removal of the player ""TheDesent @ -3THqVx4eY"".",2020-08-19T01:55:46.574Z,159780214657540
"The admin approved the player ""TheDesent @ -3THqVx4eY"" participation with a stack of 300.",2020-08-19T01:54:54.667Z,159780209466727
