entry,at,order
"""Bob @ JBUISqLxPm"" folds",2020-08-12T03:39:18.335Z,159720355835428
"""Speedy @ R33UQXMTfx"" posts a big blind of 48 and go all in ",2020-08-12T03:39:10.212Z,159720355022936
"""Khinito @ AftJNm6axT"" posts a small blind of 16",2020-08-12T03:39:10.212Z,159720355022935
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (1300) | #7 ""Speedy @ R33UQXMTfx"" (48) | #9 ""Bob @ JBUISqLxPm"" (1052)",2020-08-12T03:39:10.212Z,159720355022928
"-- starting hand #111  (Texas Hold'em) (dealer: ""Bob @ JBUISqLxPm"") --",2020-08-12T03:39:10.212Z,159720355022923
"""Speedy @ R33UQXMTfx"" shows a 7♥, 3♣.",2020-08-12T03:39:06.885Z,159720354690223
"-- ending hand #110 --",2020-08-12T03:39:05.666Z,159720354568231
"""Bob @ JBUISqLxPm"" collected 96 from pot",2020-08-12T03:39:05.666Z,159720354568229
"Uncalled bet of 144 returned to ""Bob @ JBUISqLxPm""",2020-08-12T03:39:05.666Z,159720354568223
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:39:04.243Z,159720354426110
"""Bob @ JBUISqLxPm"" bets 144",2020-08-12T03:39:03.295Z,159720354331442
"river: A♥, 7♣, 2♥, 6♠ [10♠]",2020-08-12T03:39:00.076Z,159720354009565
"""Khinito @ AftJNm6axT"" checks",2020-08-12T03:38:59.160Z,159720353917672
"""Bob @ JBUISqLxPm"" checks",2020-08-12T03:38:56.778Z,159720353679464
"turn: A♥, 7♣, 2♥ [6♠]",2020-08-12T03:38:55.231Z,159720353524798
"""Khinito @ AftJNm6axT"" checks",2020-08-12T03:38:54.314Z,159720353433083
"""Bob @ JBUISqLxPm"" checks",2020-08-12T03:38:53.260Z,159720353327749
"flop:  [A♥, 7♣, 2♥]",2020-08-12T03:38:51.008Z,159720353102532
"""Khinito @ AftJNm6axT"" checks",2020-08-12T03:38:50.091Z,159720353010696
"""Bob @ JBUISqLxPm"" calls 48",2020-08-12T03:38:49.152Z,159720352916878
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:38:46.426Z,159720352644456
"""Khinito @ AftJNm6axT"" posts a big blind of 48",2020-08-12T03:38:42.678Z,159720352269667
"""Bob @ JBUISqLxPm"" posts a small blind of 16",2020-08-12T03:38:42.678Z,159720352269666
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (1348) | #7 ""Speedy @ R33UQXMTfx"" (48) | #9 ""Bob @ JBUISqLxPm"" (1004)",2020-08-12T03:38:42.678Z,159720352269658
"-- starting hand #110  (Texas Hold'em) (dealer: ""Speedy @ R33UQXMTfx"") --",2020-08-12T03:38:42.678Z,159720352269652
"-- ending hand #109 --",2020-08-12T03:38:36.106Z,159720351612431
"""Speedy @ R33UQXMTfx"" collected 48 from pot with Straight, A High (hand: 3♠, J♥)",2020-08-12T03:38:36.106Z,159720351612425
"river: A♠, Q♥, 10♣, K♦ [2♣]",2020-08-12T03:38:33.085Z,159720351310375
"turn: A♠, Q♥, 10♣ [K♦]",2020-08-12T03:38:30.057Z,159720351007910
"""Bob @ JBUISqLxPm"" shows a 9♥, 2♥.",2020-08-12T03:38:27.018Z,159720350703527
"""Speedy @ R33UQXMTfx"" shows a 3♠, J♥.",2020-08-12T03:38:27.018Z,159720350703526
"flop:  [A♠, Q♥, 10♣]",2020-08-12T03:38:27.018Z,159720350703524
"Uncalled bet of 24 returned to ""Bob @ JBUISqLxPm""",2020-08-12T03:38:27.018Z,159720350703519
"""Speedy @ R33UQXMTfx"" calls 24 and go all in",2020-08-12T03:38:26.097Z,159720350611389
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:38:23.015Z,159720350303229
"""Bob @ JBUISqLxPm"" posts a big blind of 48",2020-08-12T03:38:21.032Z,159720350105009
"""Speedy @ R33UQXMTfx"" posts a small blind of 16",2020-08-12T03:38:21.032Z,159720350105008
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (1348) | #7 ""Speedy @ R33UQXMTfx"" (24) | #9 ""Bob @ JBUISqLxPm"" (1028)",2020-08-12T03:38:21.032Z,159720350104998
"-- starting hand #109  (Texas Hold'em) (dealer: ""Khinito @ AftJNm6axT"") --",2020-08-12T03:38:21.032Z,159720350104990
"-- ending hand #108 --",2020-08-12T03:38:14.522Z,159720349453931
"""Bob @ JBUISqLxPm"" collected 112 from pot",2020-08-12T03:38:14.522Z,159720349453929
"Uncalled bet of 48 returned to ""Bob @ JBUISqLxPm""",2020-08-12T03:38:14.522Z,159720349453923
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:38:13.100Z,159720349311979
"""Bob @ JBUISqLxPm"" bets 48",2020-08-12T03:38:04.863Z,159720348488004
"""Speedy @ R33UQXMTfx"" checks",2020-08-12T03:38:02.838Z,159720348286928
"flop:  [9♥, 2♥, 2♦]",2020-08-12T03:37:58.871Z,159720347888846
"""Speedy @ R33UQXMTfx"" checks",2020-08-12T03:37:57.943Z,159720347796071
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:37:52.940Z,159720347295642
"""Bob @ JBUISqLxPm"" calls 48",2020-08-12T03:37:51.325Z,159720347134131
"""Speedy @ R33UQXMTfx"" posts a big blind of 48",2020-08-12T03:37:44.488Z,159720346450676
"""Khinito @ AftJNm6axT"" posts a small blind of 16",2020-08-12T03:37:44.488Z,159720346450675
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (1364) | #7 ""Speedy @ R33UQXMTfx"" (72) | #9 ""Bob @ JBUISqLxPm"" (964)",2020-08-12T03:37:44.488Z,159720346450668
"-- starting hand #108  (Texas Hold'em) (dealer: ""Bob @ JBUISqLxPm"") --",2020-08-12T03:37:44.488Z,159720346450663
"-- ending hand #107 --",2020-08-12T03:37:37.977Z,159720345799505
"""Khinito @ AftJNm6axT"" collected 144 from pot",2020-08-12T03:37:37.977Z,159720345799504
"Uncalled bet of 72 returned to ""Khinito @ AftJNm6axT""",2020-08-12T03:37:37.977Z,159720345799499
"""Bob @ JBUISqLxPm"" folds",2020-08-12T03:37:36.553Z,159720345656937
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:37:35.087Z,159720345510388
"""Khinito @ AftJNm6axT"" bets 72",2020-08-12T03:37:25.593Z,159720344560990
"""Bob @ JBUISqLxPm"" checks",2020-08-12T03:37:21.286Z,159720344130328
"flop:  [9♦, 2♣, K♣]",2020-08-12T03:37:18.428Z,159720343844611
"""Khinito @ AftJNm6axT"" checks",2020-08-12T03:37:17.511Z,159720343752754
"""Bob @ JBUISqLxPm"" calls 48",2020-08-12T03:37:15.767Z,159720343578384
"""Speedy @ R33UQXMTfx"" calls 48",2020-08-12T03:37:13.310Z,159720343333077
"""Khinito @ AftJNm6axT"" posts a big blind of 48",2020-08-12T03:37:07.878Z,159720342789602
"""Bob @ JBUISqLxPm"" posts a small blind of 16",2020-08-12T03:37:07.878Z,159720342789601
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (1268) | #7 ""Speedy @ R33UQXMTfx"" (120) | #9 ""Bob @ JBUISqLxPm"" (1012)",2020-08-12T03:37:07.878Z,159720342789591
"-- starting hand #107  (Texas Hold'em) (dealer: ""Speedy @ R33UQXMTfx"") --",2020-08-12T03:37:07.878Z,159720342789586
"""Speedy @ R33UQXMTfx"" shows a 2♠, 6♦.",2020-08-12T03:37:00.917Z,159720342093848
"-- ending hand #106 --",2020-08-12T03:37:00.353Z,159720342036996
"""Bob @ JBUISqLxPm"" collected 32 from pot",2020-08-12T03:37:00.353Z,159720342036994
"Uncalled bet of 32 returned to ""Bob @ JBUISqLxPm""",2020-08-12T03:37:00.353Z,159720342036989
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:36:58.920Z,159720341893933
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:36:55.143Z,159720341515965
"""Bob @ JBUISqLxPm"" posts a big blind of 48",2020-08-12T03:36:53.051Z,159720341306957
"""Speedy @ R33UQXMTfx"" posts a small blind of 16",2020-08-12T03:36:53.051Z,159720341306956
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (1268) | #7 ""Speedy @ R33UQXMTfx"" (136) | #9 ""Bob @ JBUISqLxPm"" (996)",2020-08-12T03:36:53.051Z,159720341306949
"-- starting hand #106  (Texas Hold'em) (dealer: ""Khinito @ AftJNm6axT"") --",2020-08-12T03:36:53.051Z,159720341306948
"The game's small blind was changed from 24 to 48.",2020-08-12T03:36:53.051Z,159720341306947
"The game's big blind was changed from 8 to 16.",2020-08-12T03:36:53.051Z,159720341306942
"-- ending hand #105 --",2020-08-12T03:36:46.542Z,159720340655911
"""Bob @ JBUISqLxPm"" collected 56 from pot",2020-08-12T03:36:46.542Z,159720340655910
"Uncalled bet of 72 returned to ""Bob @ JBUISqLxPm""",2020-08-12T03:36:46.542Z,159720340655904
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:36:45.116Z,159720340513230
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:36:38.829Z,159720339884638
"""Bob @ JBUISqLxPm"" raises to 96",2020-08-12T03:36:36.733Z,159720339674916
"""Speedy @ R33UQXMTfx"" posts a big blind of 24",2020-08-12T03:36:30.007Z,159720339002470
"""Khinito @ AftJNm6axT"" posts a small blind of 8",2020-08-12T03:36:30.007Z,159720339002469
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (1276) | #7 ""Speedy @ R33UQXMTfx"" (160) | #9 ""Bob @ JBUISqLxPm"" (964)",2020-08-12T03:36:30.007Z,159720339002459
"-- starting hand #105  (Texas Hold'em) (dealer: ""Bob @ JBUISqLxPm"") --",2020-08-12T03:36:30.007Z,159720339002452
"""Khinito @ AftJNm6axT"" shows a Q♦, 4♦.",2020-08-12T03:36:23.944Z,159720338396083
"""Speedy @ R33UQXMTfx"" shows a 3♠, 5♥.",2020-08-12T03:36:21.853Z,159720338187111
"-- ending hand #104 --",2020-08-12T03:36:21.485Z,159720338150480
"""Khinito @ AftJNm6axT"" collected 16 from pot",2020-08-12T03:36:21.485Z,159720338150478
"Uncalled bet of 16 returned to ""Khinito @ AftJNm6axT""",2020-08-12T03:36:21.485Z,159720338150471
"""Bob @ JBUISqLxPm"" folds",2020-08-12T03:36:20.014Z,159720338003312
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:36:16.671Z,159720337668793
"""Khinito @ AftJNm6axT"" posts a big blind of 24",2020-08-12T03:36:15.038Z,159720337505602
"""Bob @ JBUISqLxPm"" posts a small blind of 8",2020-08-12T03:36:15.038Z,159720337505601
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (1268) | #7 ""Speedy @ R33UQXMTfx"" (160) | #9 ""Bob @ JBUISqLxPm"" (972)",2020-08-12T03:36:15.038Z,159720337505593
"-- starting hand #104  (Texas Hold'em) (dealer: ""Speedy @ R33UQXMTfx"") --",2020-08-12T03:36:15.038Z,159720337505587
"""Speedy @ R33UQXMTfx"" shows a 3♦, 5♦.",2020-08-12T03:36:10.148Z,159720337016526
"""Bob @ JBUISqLxPm"" shows a A♣, 5♣.",2020-08-12T03:36:07.756Z,159720336777240
"-- ending hand #103 --",2020-08-12T03:36:06.522Z,159720336653827
"""Bob @ JBUISqLxPm"" collected 16 from pot",2020-08-12T03:36:06.522Z,159720336653825
"Uncalled bet of 16 returned to ""Bob @ JBUISqLxPm""",2020-08-12T03:36:06.522Z,159720336653819
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:36:05.106Z,159720336512301
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:36:02.944Z,159720336296425
"""Bob @ JBUISqLxPm"" posts a big blind of 24",2020-08-12T03:36:01.502Z,159720336151953
"""Speedy @ R33UQXMTfx"" posts a small blind of 8",2020-08-12T03:36:01.502Z,159720336151952
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (1268) | #7 ""Speedy @ R33UQXMTfx"" (168) | #9 ""Bob @ JBUISqLxPm"" (964)",2020-08-12T03:36:01.502Z,159720336151944
"-- starting hand #103  (Texas Hold'em) (dealer: ""Khinito @ AftJNm6axT"") --",2020-08-12T03:36:01.502Z,159720336151939
"-- ending hand #102 --",2020-08-12T03:35:57.982Z,159720335799822
"""Bob @ JBUISqLxPm"" collected 152 from pot",2020-08-12T03:35:57.982Z,159720335799820
"Uncalled bet of 72 returned to ""Bob @ JBUISqLxPm""",2020-08-12T03:35:57.982Z,159720335799816
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:35:56.563Z,159720335657906
"""Bob @ JBUISqLxPm"" bets 72",2020-08-12T03:35:52.972Z,159720335299050
"""Speedy @ R33UQXMTfx"" checks",2020-08-12T03:35:48.852Z,159720334886830
"river: 3♣, 2♠, 7♣, 5♠ [8♦]",2020-08-12T03:35:45.042Z,159720334506133
"""Speedy @ R33UQXMTfx"" calls 48",2020-08-12T03:35:44.107Z,159720334413787
"""Bob @ JBUISqLxPm"" bets 48",2020-08-12T03:35:40.988Z,159720334100400
"""Speedy @ R33UQXMTfx"" checks",2020-08-12T03:35:37.944Z,159720333796101
"turn: 3♣, 2♠, 7♣ [5♠]",2020-08-12T03:35:33.599Z,159720333361629
"""Bob @ JBUISqLxPm"" checks",2020-08-12T03:35:32.684Z,159720333270138
"""Speedy @ R33UQXMTfx"" checks",2020-08-12T03:35:29.738Z,159720332975477
"flop:  [3♣, 2♠, 7♣]",2020-08-12T03:35:26.738Z,159720332675760
"""Speedy @ R33UQXMTfx"" checks",2020-08-12T03:35:25.797Z,159720332581330
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:35:22.628Z,159720332264480
"""Bob @ JBUISqLxPm"" calls 24",2020-08-12T03:35:21.687Z,159720332170383
"""Speedy @ R33UQXMTfx"" posts a big blind of 24",2020-08-12T03:35:15.489Z,159720331550567
"""Khinito @ AftJNm6axT"" posts a small blind of 8",2020-08-12T03:35:15.489Z,159720331550566
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (1276) | #7 ""Speedy @ R33UQXMTfx"" (240) | #9 ""Bob @ JBUISqLxPm"" (884)",2020-08-12T03:35:15.489Z,159720331550557
"-- starting hand #102  (Texas Hold'em) (dealer: ""Bob @ JBUISqLxPm"") --",2020-08-12T03:35:15.489Z,159720331550552
"""Speedy @ R33UQXMTfx"" shows a Q♣, 8♠.",2020-08-12T03:35:12.087Z,159720331210345
"-- ending hand #101 --",2020-08-12T03:35:07.939Z,159720330795527
"""Khinito @ AftJNm6axT"" collected 16 from pot",2020-08-12T03:35:07.939Z,159720330795525
"Uncalled bet of 16 returned to ""Khinito @ AftJNm6axT""",2020-08-12T03:35:07.939Z,159720330795520
"""Bob @ JBUISqLxPm"" folds",2020-08-12T03:35:06.516Z,159720330653331
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:35:02.603Z,159720330262148
"""Khinito @ AftJNm6axT"" posts a big blind of 24",2020-08-12T03:35:00.569Z,159720330058768
"""Bob @ JBUISqLxPm"" posts a small blind of 8",2020-08-12T03:35:00.569Z,159720330058767
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (1268) | #7 ""Speedy @ R33UQXMTfx"" (240) | #9 ""Bob @ JBUISqLxPm"" (892)",2020-08-12T03:35:00.569Z,159720330058758
"-- starting hand #101  (Texas Hold'em) (dealer: ""Speedy @ R33UQXMTfx"") --",2020-08-12T03:35:00.569Z,159720330058753
"-- ending hand #100 --",2020-08-12T03:34:54.053Z,159720329407086
"""Bob @ JBUISqLxPm"" collected 48 from pot",2020-08-12T03:34:54.053Z,159720329407084
"Uncalled bet of 48 returned to ""Bob @ JBUISqLxPm""",2020-08-12T03:34:54.053Z,159720329407078
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:34:52.638Z,159720329265482
"""Bob @ JBUISqLxPm"" bets 48",2020-08-12T03:34:50.332Z,159720329034897
"""Speedy @ R33UQXMTfx"" checks",2020-08-12T03:34:47.192Z,159720328721224
"flop:  [3♣, 3♦, A♠]",2020-08-12T03:34:42.991Z,159720328300821
"""Bob @ JBUISqLxPm"" checks",2020-08-12T03:34:42.077Z,159720328209353
"""Speedy @ R33UQXMTfx"" calls 24",2020-08-12T03:34:39.928Z,159720327994410
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:34:33.370Z,159720327338683
"""Bob @ JBUISqLxPm"" posts a big blind of 24",2020-08-12T03:34:27.543Z,159720326756100
"""Speedy @ R33UQXMTfx"" posts a small blind of 8",2020-08-12T03:34:27.543Z,159720326756099
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (1268) | #7 ""Speedy @ R33UQXMTfx"" (264) | #9 ""Bob @ JBUISqLxPm"" (868)",2020-08-12T03:34:27.543Z,159720326756091
"-- starting hand #100  (Texas Hold'em) (dealer: ""Khinito @ AftJNm6axT"") --",2020-08-12T03:34:27.543Z,159720326756087
"""Speedy @ R33UQXMTfx"" shows a 10♥, A♥.",2020-08-12T03:34:21.797Z,159720326181494
"-- ending hand #99 --",2020-08-12T03:34:19.986Z,159720326000520
"""Bob @ JBUISqLxPm"" collected 200 from pot",2020-08-12T03:34:19.986Z,159720326000518
"Uncalled bet of 96 returned to ""Bob @ JBUISqLxPm""",2020-08-12T03:34:19.986Z,159720326000513
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:34:18.570Z,159720325858605
"""Bob @ JBUISqLxPm"" bets 96",2020-08-12T03:34:12.299Z,159720325231534
"""Speedy @ R33UQXMTfx"" checks",2020-08-12T03:34:07.933Z,159720324794986
"flop:  [3♦, 8♣, 4♥]",2020-08-12T03:34:05.267Z,159720324528537
"""Speedy @ R33UQXMTfx"" calls 96",2020-08-12T03:34:04.351Z,159720324436774
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:34:00.221Z,159720324023796
"""Bob @ JBUISqLxPm"" raises to 96",2020-08-12T03:33:59.282Z,159720323929984
"""Speedy @ R33UQXMTfx"" posts a big blind of 24",2020-08-12T03:33:52.657Z,159720323268304
"""Khinito @ AftJNm6axT"" posts a small blind of 8",2020-08-12T03:33:52.657Z,159720323268303
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (1276) | #7 ""Speedy @ R33UQXMTfx"" (360) | #9 ""Bob @ JBUISqLxPm"" (764)",2020-08-12T03:33:52.657Z,159720323268295
"-- starting hand #99  (Texas Hold'em) (dealer: ""Bob @ JBUISqLxPm"") --",2020-08-12T03:33:52.657Z,159720323268285
"""Speedy @ R33UQXMTfx"" shows a J♥, A♥.",2020-08-12T03:33:45.405Z,159720322542262
"-- ending hand #98 --",2020-08-12T03:33:45.138Z,159720322515492
"""Speedy @ R33UQXMTfx"" collected 56 from pot",2020-08-12T03:33:45.138Z,159720322515485
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:33:43.700Z,159720322371780
"flop:  [A♠, 4♠, 2♣]",2020-08-12T03:33:40.809Z,159720322082681
"""Khinito @ AftJNm6axT"" checks",2020-08-12T03:33:39.894Z,159720321991108
"""Bob @ JBUISqLxPm"" folds",2020-08-12T03:33:38.442Z,159720321845971
"""Speedy @ R33UQXMTfx"" calls 24",2020-08-12T03:33:35.747Z,159720321576376
"""Khinito @ AftJNm6axT"" posts a big blind of 24",2020-08-12T03:33:33.488Z,159720321350610
"""Bob @ JBUISqLxPm"" posts a small blind of 8",2020-08-12T03:33:33.488Z,159720321350609
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (1300) | #7 ""Speedy @ R33UQXMTfx"" (328) | #9 ""Bob @ JBUISqLxPm"" (772)",2020-08-12T03:33:33.488Z,159720321350600
"-- starting hand #98  (Texas Hold'em) (dealer: ""Speedy @ R33UQXMTfx"") --",2020-08-12T03:33:33.488Z,159720321350596
"""Speedy @ R33UQXMTfx"" shows a 2♣, 10♠.",2020-08-12T03:33:30.315Z,159720321033173
"""Khinito @ AftJNm6axT"" shows a 9♥, 7♠.",2020-08-12T03:33:27.763Z,159720320777975
"""Bob @ JBUISqLxPm"" shows a J♥, 5♠.",2020-08-12T03:33:24.509Z,159720320452769
"-- ending hand #97 --",2020-08-12T03:33:23.964Z,159720320398480
"""Bob @ JBUISqLxPm"" collected 16 from pot",2020-08-12T03:33:23.964Z,159720320398478
"Uncalled bet of 16 returned to ""Bob @ JBUISqLxPm""",2020-08-12T03:33:23.964Z,159720320398472
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:33:22.549Z,159720320256600
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:33:17.241Z,159720319725740
"""Bob @ JBUISqLxPm"" posts a big blind of 24",2020-08-12T03:33:14.354Z,159720319437172
"""Speedy @ R33UQXMTfx"" posts a small blind of 8",2020-08-12T03:33:14.354Z,159720319437171
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (1300) | #7 ""Speedy @ R33UQXMTfx"" (336) | #9 ""Bob @ JBUISqLxPm"" (764)",2020-08-12T03:33:14.354Z,159720319437164
"-- starting hand #97  (Texas Hold'em) (dealer: ""Khinito @ AftJNm6axT"") --",2020-08-12T03:33:14.354Z,159720319437159
"""Khinito @ AftJNm6axT"" shows a 4♥, 4♠.",2020-08-12T03:33:08.765Z,159720318878164
"""Speedy @ R33UQXMTfx"" shows a J♣, A♦.",2020-08-12T03:33:05.893Z,159720318591040
"-- ending hand #96 --",2020-08-12T03:33:05.837Z,159720318585397
"""Khinito @ AftJNm6axT"" collected 48 from pot",2020-08-12T03:33:05.837Z,159720318585396
"Uncalled bet of 48 returned to ""Khinito @ AftJNm6axT""",2020-08-12T03:33:05.837Z,159720318585392
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:33:04.417Z,159720318443424
"""Khinito @ AftJNm6axT"" bets 48",2020-08-12T03:32:53.856Z,159720317387269
"flop:  [K♠, K♦, 6♣]",2020-08-12T03:32:48.325Z,159720316834141
"""Speedy @ R33UQXMTfx"" checks",2020-08-12T03:32:47.407Z,159720316742355
"""Khinito @ AftJNm6axT"" calls 24",2020-08-12T03:32:45.462Z,159720316547934
"""Bob @ JBUISqLxPm"" folds",2020-08-12T03:32:44.002Z,159720316401860
"""Speedy @ R33UQXMTfx"" posts a big blind of 24",2020-08-12T03:32:38.549Z,159720315856911
"""Khinito @ AftJNm6axT"" posts a small blind of 8",2020-08-12T03:32:38.549Z,159720315856909
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (1276) | #7 ""Speedy @ R33UQXMTfx"" (360) | #9 ""Bob @ JBUISqLxPm"" (764)",2020-08-12T03:32:38.549Z,159720315856902
"-- starting hand #96  (Texas Hold'em) (dealer: ""Bob @ JBUISqLxPm"") --",2020-08-12T03:32:38.549Z,159720315856897
"""Speedy @ R33UQXMTfx"" shows a 9♣, 9♠.",2020-08-12T03:32:34.773Z,159720315479027
"-- ending hand #95 --",2020-08-12T03:32:34.008Z,159720315402682
"""Bob @ JBUISqLxPm"" collected 432 from pot",2020-08-12T03:32:34.008Z,159720315402681
"Uncalled bet of 125 returned to ""Bob @ JBUISqLxPm""",2020-08-12T03:32:34.008Z,159720315402676
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:32:32.590Z,159720315260770
"""Bob @ JBUISqLxPm"" bets 125",2020-08-12T03:32:31.294Z,159720315131079
"river: 3♣, K♠, J♦, K♦ [A♥]",2020-08-12T03:32:21.540Z,159720314156392
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:32:20.119Z,159720314013552
"""Khinito @ AftJNm6axT"" calls 72",2020-08-12T03:32:18.908Z,159720313892443
"""Bob @ JBUISqLxPm"" bets 72",2020-08-12T03:32:16.048Z,159720313606608
"turn: 3♣, K♠, J♦ [K♦]",2020-08-12T03:32:09.484Z,159720312950243
"""Speedy @ R33UQXMTfx"" checks",2020-08-12T03:32:08.568Z,159720312859069
"""Khinito @ AftJNm6axT"" checks",2020-08-12T03:32:05.789Z,159720312580592
"""Bob @ JBUISqLxPm"" checks",2020-08-12T03:32:01.860Z,159720312187720
"flop:  [3♣, K♠, J♦]",2020-08-12T03:31:56.788Z,159720311680584
"""Speedy @ R33UQXMTfx"" calls 96",2020-08-12T03:31:55.873Z,159720311589045
"""Khinito @ AftJNm6axT"" calls 96",2020-08-12T03:31:53.091Z,159720311310742
"""Bob @ JBUISqLxPm"" raises to 96",2020-08-12T03:31:51.867Z,159720311188939
"""Speedy @ R33UQXMTfx"" calls 24",2020-08-12T03:31:47.232Z,159720310724846
"""Khinito @ AftJNm6axT"" posts a big blind of 24",2020-08-12T03:31:45.551Z,159720310556991
"""Bob @ JBUISqLxPm"" posts a small blind of 8",2020-08-12T03:31:45.551Z,159720310556990
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (1444) | #7 ""Speedy @ R33UQXMTfx"" (456) | #9 ""Bob @ JBUISqLxPm"" (500)",2020-08-12T03:31:45.551Z,159720310556980
"-- starting hand #95  (Texas Hold'em) (dealer: ""Speedy @ R33UQXMTfx"") --",2020-08-12T03:31:45.551Z,159720310556975
"""Speedy @ R33UQXMTfx"" shows a Q♣, 4♦.",2020-08-12T03:31:37.997Z,159720309801988
"""Bob @ JBUISqLxPm"" shows a 6♦, K♠.",2020-08-12T03:31:37.723Z,159720309773987
"-- ending hand #94 --",2020-08-12T03:31:37.038Z,159720309705586
"""Bob @ JBUISqLxPm"" collected 16 from pot",2020-08-12T03:31:37.038Z,159720309705585
"Uncalled bet of 16 returned to ""Bob @ JBUISqLxPm""",2020-08-12T03:31:37.038Z,159720309705579
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:31:35.616Z,159720309563729
